index,id,SMILES,FFV,SMILES_Length,Stars,Carbons,Oxygens,Nitrogens,Equals,split,MolWt,NumValenceElectrons,TPSA,AliphRings,AroRings,Rotatable_Bonds,H_Bonds,Balaban_J_value
5585,1514376697,*CCCC(C)(C)CNC(=O)CCCCCC(=O)N*,0.3440828,30,2,14,2,2,2,train,254.37399999999994,104.0,58.2,0.0,0.0,11.0,3.0,3.6081817354737766
4924,1334743519,*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc(C(c5ccc(C(=O)c6ccc(*)cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.37426463,116,2,44,4,0,2,train,844.6480000000007,308.0,52.6,0.0,6.0,11.0,2.0,1.2356866521897356
6726,1823522189,*N=P(N=P(N=S(*)(=O)NCCCCCC)(NCCCCCC)NCCCCCC)(NCCCCCC)NCCCCCC,0.40482375,60,2,30,1,8,4,train,652.9599999999999,252.0,114.3,0.0,0.0,32.0,7.0,6.6710704773735
3036,822079361,*CC(*)C(=O)NCP(=O)(O)O,0.26739328,22,2,4,4,1,2,train,165.085,58.0,86.63000000000001,0.0,0.0,4.0,4.0,3.8002457438150348
6715,1820587217,*Oc1ccc(NC(=O)c2ccc3cc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)CC7CCC6C7)cc5)cc4)ccc3c2)cc1,0.37134443,85,2,43,4,2,2,train,642.7550000000003,240.0,76.66,2.0,6.0,9.0,4.0,0.9045346219182684
6463,1754638763,*c1ccc(-c2nc3ccccc3o2)c(*)c1,0.40450546,28,2,13,1,1,0,train,193.20499999999998,70.0,26.03,0.0,3.0,1.0,1.0,2.2002288764320928
4502,1212645329,*OCCCCOc1nc(*)nc(OC)n1,0.3615296,22,2,8,3,3,0,train,197.194,76.0,66.36,0.0,1.0,7.0,3.0,2.378837539915553
6940,1877647340,*CCCCCCCCCNC(=O)N*,0.35715169,18,2,10,1,2,1,train,184.28300000000002,76.0,41.13,0.0,0.0,9.0,2.5,2.954539891476961
3273,895255248,*c1cccc(N2C(=O)C(=O)N(CCCCCCN3C(=O)C(=O)N(*)C3=O)C2=O)n1,0.32153178,56,2,17,6,5,6,train,385.3360000000001,144.0,128.26999999999998,2.0,1.0,8.0,5.5,1.4609359055305986
4416,1189256579,*CCOCCOCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,0.34164497,54,2,26,6,0,2,train,432.47200000000015,164.0,71.06,0.0,3.0,12.0,3.0,1.5014928600561235
1960,528559472,*CCC[Si](*)(C)c1cccc(C)c1,0.40156037,25,2,11,0,0,0,train,176.33499999999998,64.0,0.0,0.0,1.0,4.0,0.0,2.8015003712987263
6135,1665128334,*Oc1c(Cl)cc(C2(c3cc(Cl)c(OC(*)=O)c(Cl)c3)CC3CC2C2CCCC32)cc1Cl,0.40815455,61,2,23,3,0,1,train,484.20600000000024,156.0,35.53,3.0,2.0,4.0,1.5,1.7053641278112295
6085,1650198770,*c1ccc(Cc2ccc(N3C(=O)c4ccc([Si](C)(C)c5ccc([Si](C)(C)c6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)cc2)cc1,0.39503017,97,2,39,4,2,4,train,648.8670000000002,230.0,74.76,2.0,5.0,7.0,3.0,1.108327604896131
2802,762219171,*c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,0.37303121,85,2,37,6,2,4,train,592.6070000000003,218.0,93.22,2.0,5.0,7.0,4.0,1.0360866168198632
5661,1535224949,*C(=O)c1cc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)(C(F)(F)F)C(F)(F)F)cc2)C3=O)cc(C(C)(C)C)c1,0.38923634,117,2,43,6,2,6,train,780.6770000000004,286.0,108.9,2.0,5.0,7.0,4.0,1.2157480746850697
7725,2081786405,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,0.39990412,71,2,38,3,0,1,train,528.6070000000002,194.0,35.53,1.0,6.0,7.0,1.5,1.2362391140300562
1564,419730462,*CCCCCNC(=S)N*,0.36013805,14,2,6,0,2,1,train,144.24300000000002,52.0,24.06,0.0,0.0,5.0,2.0,2.9549874302986416
199,58492814,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)cc1)C2=O,0.37263667,72,2,30,5,2,5,train,484.46700000000027,176.0,91.83000000000001,2.0,4.0,5.0,3.5,1.2179352109220807
965,264131865,*C(=O)c1ccc(C(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(*)s5)cc4)cc3)s2)cc1,0.37349224,69,2,31,4,0,2,train,522.6470000000002,182.0,52.60000000000001,0.0,5.0,9.0,2.0,1.2390150758505452
5855,1588320432,*CCN(CCCCCCOc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1)CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,0.34069727,78,2,33,7,4,4,train,602.6880000000003,232.0,132.26999999999998,0.0,3.0,18.0,6.5,1.2777307212626514
7413,2004147185,*CC(*)(CC(=O)OCCCCCCC)C(=O)OCCCCCCC,0.38365749,35,2,19,4,0,2,train,326.4770000000001,134.0,52.60000000000001,0.0,0.0,16.0,2.0,4.024636548098149
3985,1079075328,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)c(C(F)(F)F)c1)C2=O,0.38478301,109,2,38,6,2,4,train,768.5440000000003,278.0,93.22,2.0,5.0,7.0,4.0,1.0509939684647152
3754,1018289608,*c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(-c6cccc7c6C(=O)N(*)C7=O)cc5C4=O)c3)c2)c1,0.35957648,77,2,34,6,2,4,train,550.5260000000004,200.0,93.22,2.0,5.0,6.0,4.0,1.1501407389681173
6688,1814513311,*CC(*)(C)C(=O)OCc1ccccc1,0.34737998,24,2,11,2,0,1,train,176.215,68.0,26.3,0.0,1.0,4.0,1.0,2.482179843657479
6941,1877844504,*Nc1ccc2c(-c3c(C)c(N)c(C)c(N*)c3C)c(N)ccc2c1,0.36932958,44,2,19,0,4,0,train,304.397,116.0,76.1,0.0,3.0,3.0,5.0,2.449308666172011
4963,1344927771,*CC(*)C(=O)OCCCOc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,0.35935263,51,2,18,5,3,3,train,355.3500000000001,134.0,103.39,0.0,2.0,10.0,4.0,1.7504515362704614
6945,1878617864,*c1cccc(-c2nc3ccc(-c4ccc5nc(*)sc5c4)cc3s2)c1,0.46119303,44,2,20,0,2,0,train,342.44800000000004,112.0,25.78,0.0,5.0,2.0,1.0,1.6004684987401534
2227,604020908,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5cccc(Oc6ccc(Oc7cccc8c7C(=O)N(*)C8=O)cc6)c5C4=O)cc3)c2)cc1,0.35919355,88,2,40,8,2,4,train,658.6220000000003,240.0,111.68,2.0,6.0,9.0,5.0,0.9533247322149473
3743,1016053436,*CC1CC(COC(=O)c2ccc(C(=O)O*)cc2)CC(C(C)(C)C)C1,0.36365524,46,2,20,4,0,2,train,330.4240000000001,130.0,52.60000000000001,1.0,1.0,5.0,2.0,1.938381577290898
2817,765055507,*CCCCCCCCCC(c1ccc(O)cc1)C(*)c1ccc(O)cc1C,0.37834566,40,2,24,2,0,0,train,352.51800000000014,140.0,40.46,0.0,2.0,12.0,2.0,2.001262284553518
4736,1276975260,*CCN(CCOC(=O)c1ccc(C(=O)O*)c(OCCC)c1)c1ccc(-c2nc3ccc([N+](=O)[O-])cc3o2)cc1,0.35306861,75,2,28,8,3,3,train,531.5210000000003,200.0,134.24,0.0,4.0,13.0,5.5,1.4115463978817877
4917,1333183317,*Oc1ccc(C(C)=Nc2ccc(N=C(C)c3ccc(Oc4ccc(C(c5ccccc5)(c5ccccc5)c5ccc(*)cc5)cc4)cc3)cc2)cc1,0.38978483,87,2,47,2,2,2,train,660.8170000000003,246.0,43.18000000000001,0.0,7.0,11.0,2.0,1.0859916107342213
2319,633555318,*CCCCCCCCc1nc2cc(NC(=O)CCCCCCCCC(=O)Nc3ccc4oc(*)nc4c3)ccc2o1,0.35982282,60,2,32,4,4,2,train,544.6960000000005,212.0,110.26,0.0,4.0,19.0,5.0,1.035971816900989
6247,1695838608,*O[Si](C)(C)c1cc(OCCO)c([Si](*)(C)C)cc1OCCO,0.37188313,43,2,14,5,0,0,train,328.5130000000001,118.0,68.15,0.0,1.0,9.0,3.5,3.471707561160833
7110,1919768814,*Oc1ccc(C(c2ccc(OC(=O)Nc3ccc(Cc4ccc(NC(*)=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.3538727,78,2,30,4,2,2,train,586.4880000000003,216.0,76.66,0.0,4.0,8.0,4.0,1.4575706319956105
5843,1584418791,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(C)CCCCC(*)C,0.42325418,48,2,14,4,0,0,train,350.6800000000002,126.0,36.92,0.0,0.0,12.0,2.0,4.3424429651120375
3844,1044196654,*C(F)(F)C1(*)OC(F)(F)C(F)(F)O1,0.3876684,30,2,4,2,0,0,train,194.02999999999997,70.0,18.46,1.0,0.0,1.0,1.0,3.0316712354485147
19,5118841,*C(=O)c1ccc(N(*)CCCCCCCC)cc1,0.40101187,28,2,15,1,1,1,train,231.33899999999994,92.0,20.310000000000002,0.0,1.0,9.0,1.0,2.2865303627519498
4169,1129166454,*CCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,0.35582087,39,2,21,4,0,2,train,340.4190000000001,132.0,52.60000000000001,0.0,2.0,11.0,2.0,1.773126166127658
7626,2059156449,*NC[C@@H](CC(O)(COCCO)C[C@@H](N)CN)N*,0.29619414,37,2,10,3,4,0,train,248.32699999999997,102.0,125.78999999999999,0.0,0.0,12.0,7.5,4.51965928155664
0,87817,*CC(*)c1ccccc1C(=O)OCCCCCC,0.37464529,26,2,15,2,0,1,train,232.3229999999999,92.0,26.3,0.0,1.0,8.0,1.0,2.5634768063128948
4095,1106718991,*c1cccc(N2C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,0.37305754,83,2,35,7,2,5,train,578.5360000000003,210.0,110.28999999999999,2.0,5.0,7.0,4.5,1.0141730851333872
6307,1707392895,*CCOP(=O)(N=Nc1ccc(CCOC(=O)c2cc(C(=O)OCCc3ccc(N=NP(=O)(O*)OC)cc3)cc(C(C)(C)C)c2)cc1)OC,0.36089138,86,2,32,10,4,6,train,700.6220000000002,256.0,173.09999999999994,0.0,3.0,18.0,7.0,1.5840951068834412
2465,671751803,*Sc1ccc(Sc2ccc(Sc3ccc4c(c3)C(=O)N(N3C(=O)c5ccc(*)cc5C3=O)C4=O)cc2)cc1,0.38648084,69,2,25,4,2,4,train,538.6310000000003,178.0,74.76,2.0,4.0,6.0,3.0,1.19021012029376
1554,416985872,*O[Si](c1ccccc1)(c1ccccc1)c1ccc([Si](*)(c2ccccc2)c2ccccc2)cc1,0.41259945,61,2,30,1,0,0,train,456.6930000000001,158.0,9.23,0.0,5.0,7.0,0.5,1.6805151542121557
5925,1607934568,*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.31780305,57,2,10,3,0,1,train,420.1209999999999,154.0,35.53,0.0,0.0,9.0,1.5,5.614058883275646
7317,1975082239,*c1nc(-c2ccccc2)nc(N(c2ccccc2)c2ncnc(N(*)c3ccccc3)n2)n1,0.41510699,55,2,24,0,8,0,train,416.4480000000001,152.0,83.82000000000001,0.0,5.0,6.0,4.0,1.6259911023305085
4789,1295002110,*c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(Sc4ccc(Sc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.38799659,110,2,40,4,2,4,train,840.8480000000004,288.0,74.76,2.0,6.0,9.0,3.0,0.8654012388321459
3194,867402833,*CC(*)C(=O)c1ccccc1,0.36539681,19,2,9,1,0,1,train,132.16199999999998,50.0,17.07,0.0,1.0,3.0,0.5,2.7871515021142956
4773,1290159505,*C(=O)Nc1cccc2c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(N7C(=O)c8ccc(*)cc8C7=O)cccc56)cc3)C4=O)cccc12,0.36744912,101,2,44,7,4,6,train,720.6970000000002,262.0,142.19,2.0,7.0,7.0,6.5,0.936187710847938
445,124111614,*c1ccc(Oc2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc(*)ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,0.38805343,79,2,42,2,2,0,train,590.6820000000002,216.0,44.24,0.0,8.0,7.0,2.0,1.1723835640481883
7609,2054944349,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCCOCCOCC)cc1,0.34633358,66,2,32,9,1,4,train,583.6780000000005,228.0,126.46,0.0,2.0,23.0,5.5,1.8107566852671033
3520,962173929,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)c3cccc(C(C)(C)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)c3)cc1)C2=O,0.38044047,95,2,41,5,2,5,train,630.7000000000003,234.0,91.83000000000001,2.0,5.0,7.0,3.5,1.1197113396770944
208,60840755,*CC(*)c1ccc(OC(C)=O)c(OC)c1,0.349142,27,2,11,3,0,1,train,192.21399999999997,74.0,35.53,0.0,1.0,4.0,1.5,3.010540229929621
6221,1686718921,*CCCCCCCCCCC(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)CCCCCCCCCCN4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,0.35369987,115,2,57,9,4,7,train,945.126,362.0,168.48999999999998,2.0,5.0,29.0,7.5,0.7127785623624352
6302,1706741208,*Nc1ccc2c(-c3ccc(C)cc3)c3ccccc3c(-c3ccc(C)cc3)c2c1N*,0.36448557,52,2,28,0,2,0,train,386.49800000000016,144.0,24.06,0.0,5.0,4.0,2.0,2.035828414375173
2077,558675719,*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(C(c8ccc(N9C(=O)c%10ccc(C(=O)Nc%11ccc(Oc%12ccc%13nc(-c%14ccc([N+](=O)[O-])cc%14)c(*)nc%13c%12)cc%11)cc%10C9=O)cc8)(C(F)(F)F)C(F)(F)F)cc6)C7=O)cc5)ccc4nc3-c3ccc([N+](=O)[O-])cc3)cc2)cc1,0.38115297,243,2,85,13,10,8,train,1529.3480000000002,556.0,298.4899999999999,2.0,14.0,19.0,12.5,0.5630193095754389
5111,1387601413,*CCN(CCNC(=O)c1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,0.34587663,73,2,27,5,4,5,train,482.4960000000002,180.0,112.86000000000001,1.0,3.0,10.0,5.0,1.3449106282586565
6502,1766205762,*Nc1cc(NC(=O)c2cc(OCCN(C)c3ccc([N+](=O)[O-])cc3)cc(C(*)=O)c2)cc(C(=O)OC)c1,0.33483978,74,2,25,7,4,4,train,490.4720000000002,184.0,140.10999999999999,0.0,3.0,11.0,6.5,1.7387318020758178
6485,1759526318,*CC(CCCCCCCCCC)C(CCCCCCCCCC)COC(=O)c1ccc(C(=O)O*)cc1,0.37919414,52,2,32,4,0,2,train,500.76400000000035,204.0,52.60000000000001,0.0,1.0,24.0,2.0,2.569110489746256
920,255514575,*C(=O)Nc1cccc(C(=O)c2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)c2)c1,0.39087447,134,2,59,7,4,7,train,943.009,338.0,150.02999999999997,2.0,9.0,11.0,6.5,0.8774042008680816
1808,485725497,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(C)CC(C)(C)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc43)cc1)C2=O,0.40280655,85,2,35,5,2,5,train,552.5860000000004,204.0,91.83000000000001,3.0,4.0,4.0,3.5,1.2444329283872517
6104,1654827899,*Nc1cc2ccc3cccc4ccc(c1N*)c2c34,0.33185759,30,2,16,0,2,0,train,230.26999999999998,84.0,24.06,0.0,4.0,2.0,2.0,2.3365714235178143
2065,555363148,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)nc(N(C)C)n3)c1)C2=O,0.37799185,90,2,34,5,8,5,train,622.6010000000001,228.0,157.79999999999995,2.0,5.0,8.0,7.5,1.1421370331046137
2582,700771684,*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5cnc6ccc(-c7ccc8ncc(*)nc8c7)cc6n5)cc4)cc3)cc2)cc1,0.38386656,79,2,40,3,4,0,train,608.6570000000003,222.0,79.25,0.0,8.0,8.0,3.5,0.9186316992786019
2750,749288648,*c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccccc5)c5cc(-c6ccc7nc(*)cc(-c8ccccc8)c7c6)ccc5n4)cc3)cc2)cc1,0.41180869,90,2,48,0,2,0,train,634.7820000000003,232.0,25.78,0.0,9.0,6.0,1.0,1.090843879273351
6304,1706935597,*c1cc(Br)c(Oc2c(Br)cc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2Br)c(Br)c1,0.4209618,90,2,28,7,2,6,train,838.0780000000001,208.0,118.13,2.0,4.0,5.0,4.5,1.3287219526165535
5307,1443684978,*c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc(Sc6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1,0.36479388,90,2,39,6,2,4,train,658.6910000000003,234.0,93.22,2.0,6.0,8.0,4.0,0.8963948049220148
7786,2099208394,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(C(C)(C)c6cccc(C(C)(C)c7ccc(Oc8ccc(C(=O)Nc9ccc(*)cc9)cc8)cc7)c6)cc5)cc4)cc3)cc2)cc1,0.36584283,131,2,62,8,2,4,train,983.1550000000002,362.0,129.26000000000002,0.0,9.0,17.0,6.0,0.7617353198382076
4864,1316887618,*CC(*)(C)C1=NC(C)(C)C(=O)O1,0.35497529,27,2,8,2,1,2,train,153.18099999999998,60.0,38.66,1.0,0.0,2.0,1.5,2.936713507720974
6871,1863175243,*CCCNC(=O)C(OC)C(OC)C(=O)N*,0.31506853,27,2,9,4,2,2,train,216.23699999999997,86.0,76.66,0.0,0.0,8.0,4.0,4.451301460485446
5521,1498770138,*CC(*)(C)C(=O)OCCOCCO,0.31660238,21,2,8,4,0,1,train,174.19599999999997,70.0,55.760000000000005,0.0,0.0,7.0,2.5,3.541240028557843
5270,1431221596,*c1cccc(NC(=O)CCCCCCCCCCC(=O)Nc2cccc(S(*)(=O)=O)c2)c1,0.35368633,53,2,24,4,2,4,train,442.581,166.0,92.34,0.0,2.0,14.0,4.0,1.4665381922930671
2095,564783421,*c1cc(C(c2ccc(OCCN(c3ccccc3)c3ccc(C=CC4=CC(=C(C#N)C#N)CC(C)(C)C4)cc3)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1OCCN(c1ccccc1)c1ccc(C=CC2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1,0.38518834,198,2,85,7,8,10,train,1423.484,528.0,204.08999999999997,4.0,8.0,21.0,7.5,0.851163440151406
673,188178084,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(Cc4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)cc3)cc1)C2=O,0.36659408,83,2,37,5,2,5,train,574.5920000000003,210.0,91.83000000000001,2.0,5.0,7.0,3.5,1.0151722400908048
6594,1792328384,*O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)c1c(F)c(F)c(Cl)c(F)c1F,0.40365353,56,2,11,3,0,0,train,390.94100000000003,124.0,27.69,0.0,1.0,6.0,1.5,3.315158026335124
7698,2074575987,*CCCCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,0.34397494,72,2,24,4,2,4,train,510.39000000000016,188.0,74.76,2.0,2.0,7.0,3.0,1.8840614521837624
5705,1548438831,*CCCCCCCCCCCCC(=O)O*,0.38106509,20,2,13,2,0,1,train,212.33299999999997,88.0,26.3,0.0,0.0,12.0,1.0,2.9612681471383215
617,171128702,*Oc1ccc(C(=O)OCCCCCCCOC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,0.34460962,63,2,29,8,0,4,train,502.5190000000002,190.0,105.19999999999999,0.0,3.0,14.0,4.0,1.264241771522319
1321,357282616,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,0.36712892,79,2,34,6,2,4,train,550.5260000000003,200.0,93.22,2.0,5.0,6.0,4.0,1.0612348453667144
1383,372375740,*C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cc(-c5nc6ccccc6s5)cc(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)cc2)cc1,0.37167468,113,2,43,8,5,8,train,801.8180000000001,280.0,179.98999999999998,2.0,7.0,8.0,7.5,0.9987154478725648
992,270794936,*Nc1ccc(-c2ccc(N*)c3ccccc23)c2ccccc12,0.35345588,37,2,20,0,2,0,train,282.346,104.0,24.06,0.0,4.0,3.0,2.0,2.0783871450126714
1522,408163304,*Oc1ccc(-c2ccc(OC(=O)c3cc(CCCCC)cc(C(*)=O)c3)cc2)cc1,0.3626875,52,2,25,4,0,2,train,386.44700000000006,146.0,52.6,0.0,3.0,9.0,2.0,1.7428133320046753
4865,1318130357,*C=CC1CC(*)C2C(=O)N(c3ccc(Br)cc3)C(=O)C12,0.39805684,41,2,15,2,1,3,train,318.17,96.0,37.38,2.0,1.0,2.0,1.5,1.9731955255228084
1138,303795473,*CCCC(C)(C)CCCNC(=O)c1ccc(C(=O)N*)cc1,0.34132981,37,2,17,2,2,2,train,288.39099999999996,114.0,58.2,0.0,1.0,9.0,3.0,2.3780385424284027
789,222164121,*Nc1cc(NC(=O)c2cccc(C(*)=O)c2)cc(C(=O)OCCOC(=O)C=Cc2ccc(N(C)C)cc2)c1,0.34211001,68,2,28,6,3,5,train,499.5230000000003,188.0,114.04,0.0,3.0,11.0,5.5,1.5347370746510631
3053,828717601,*Nc1ccc(CCc2ccc(CCc3ccc(N*)cc3)cc2)cc1,0.34961202,38,2,22,0,2,0,train,314.432,120.0,24.06,0.0,3.0,8.0,2.0,1.488011761940598
7761,2092067263,*Nc1ccc(C[C@@H](c2ccc(N*)cc2)[C@@H](C)c2ccc(N)cc2)cc1,0.35733643,53,2,22,0,3,0,train,329.44700000000006,126.0,50.08,0.0,3.0,7.0,3.5,1.9173300194684553
2114,571931187,*Oc1ccc(C(C)(CC)c2ccc(OC(=O)OC3C(C)(C)C(OC(*)=O)C3(C)C)cc2)cc1,0.3617297,62,2,26,6,0,2,train,438.5200000000002,170.0,71.06,1.0,2.0,7.0,3.0,1.6918582001210132
6260,1697824573,*Nc1cc([N+](=O)[O-])c(NC(=O)CCCCCCCCCCC(*)=O)cc1C=Cc1ccc(N(C)C)cc1,0.35455776,66,2,28,4,4,4,train,492.62000000000023,192.0,104.58,0.0,2.0,17.0,5.0,1.931298584428782
3159,858663171,*CCC(=O)O*,0.3077545,10,2,3,2,0,1,train,72.063,28.0,26.3,0.0,0.0,2.0,1.0,3.002590528674132
1665,447438744,*C1CCC(CC2CCC(N3C(=O)C4C5C=CC(C6C(=O)N(*)C(=O)C56)C4C3=O)C(C)C2)CC1C,0.38852364,68,2,27,4,2,5,train,450.5790000000003,176.0,74.76,7.0,0.0,3.0,3.0,1.1650037469558927
7624,2058912273,*c1cccc(C(=O)c2c(C)cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2C)c1,0.3935505,79,2,32,5,2,5,train,512.5210000000003,188.0,91.83000000000001,2.0,4.0,4.0,3.5,1.4140495559594661
6223,1686952032,*Oc1ccc(NC(=C(C#N)C#N)c2ccc3cc(C(Nc4ccc(*)cc4)=C(C#N)C#N)ccc3c2)cc1,0.40578459,67,2,30,1,6,2,train,476.4990000000002,172.0,128.45,0.0,4.0,7.0,4.5,1.7489049946226032
4490,1209031692,*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(Oc4ccc(NC(=O)c5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.36250996,120,2,45,7,4,6,train,846.6960000000005,308.0,142.19,2.0,6.0,9.0,6.5,0.8483449833848908
975,266479070,*CCC[Sn](C)(C)CCCOC(=O)C(CCCCCCOc1ccc(-c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2)cc1)C(=O)O*,0.35896412,85,2,36,8,1,3,train,738.4660000000003,246.0,114.2,0.0,3.0,22.0,4.5,1.3165929540707055
6091,1652170327,*c1ccc(N[Se]Nc2ccc(S(*)(=O)=O)cc2)cc1,0.38429931,37,2,12,2,2,2,train,325.2510000000001,92.0,58.199999999999996,0.0,2.0,5.0,3.0,1.8968145514169377
1886,508336740,*CC(*)c1ccc(C(=O)CCCC)cc1,0.38199885,25,2,13,1,0,1,train,188.26999999999998,74.0,17.07,0.0,1.0,6.0,0.5,2.668575595675751
2430,664683374,*Nc1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1N*,0.34387937,36,2,22,0,2,0,train,306.368,112.0,24.06,0.0,5.0,2.0,2.0,1.8670539767304302
5371,1458806978,*Nc1c(CC)cc(C2(c3cc(CC)c(N*)c(C(C)C)c3)c3ccccc3-c3ccccc32)cc1C(C)C,0.40355199,66,2,35,0,2,0,train,486.7030000000002,188.0,24.06,1.0,4.0,8.0,2.0,2.0051704564370403
3981,1077976008,*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*)cc1,0.36974923,44,2,28,2,2,2,train,442.68800000000033,180.0,58.2,0.0,1.0,22.0,3.0,1.80448077476461
4982,1349530452,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OC(C)C)cc1,0.34605005,63,2,29,7,1,4,train,509.59900000000044,198.0,107.99999999999999,0.0,2.0,17.0,4.5,1.8052983632895097
6429,1744666695,*Nc1cc(N*)c2cc3ccccc3cc2c1,0.34003705,26,2,14,0,2,0,train,206.248,76.0,24.06,0.0,3.0,2.0,2.0,2.409165848422725
