index,id,SMILES,FFV,SMILES_Length,Stars,Carbons,Oxygens,Nitrogens,Equals,split
6139,1666787967,*Nc1c(N*)c(C=C)c2c(c(N)cc3cc4ccccc4cc32)c1N,0.33559089,43,2,20,0,4,1,valid
3600,980398576,*c1cccc(N2C(=O)c3cccc(Oc4cccc(Oc5cccc6c5C(=O)N(*)C6=O)c4)c3C2=O)c1,0.35986815,66,2,28,6,2,4,valid
110,31430153,*OC(COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1)c1ccco1,0.34289328,48,2,21,5,2,2,valid
4627,1247311317,*CCC(C)C(C)CCNC(=O)c1cc(C(=O)N*)cc(C(C)(C)C)c1,0.35663758,46,2,20,2,2,2,valid
838,234298821,*Nc1ccc(-c2ccc(-c3cc(-c4ccc(N*)cc4)cc(-c4ccc(-c5ccc(C)cc5)cc4)c3)cc2)cc1,0.35439862,72,2,37,0,2,0,valid
7364,1988065987,*CCCCCCOP(=O)(N=Nc1ccc(-c2ccc(N=NP(=O)(O*)OC)cc2)cc1)OC,0.36135767,55,2,20,6,4,4,valid
536,149101883,*c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(-c6nc7ccccc7n6-c6ccc(-n7c(*)nc8ccccc87)cc6)cc5)cc4)c3)cc2)cc1,0.37557123,105,2,52,4,4,2,valid
5240,1421909568,*NCCOCCN*,0.310244355,9,2,4,1,2,0,valid
7745,2088992800,*CCCCCCOC(=O)c1cc(N=Nc2ccc(OCC)cc2)ccc1-c1ccc(N=Nc2ccc(OCC)cc2)cc1C(=O)O*,0.36903817,73,2,36,6,4,4,valid
5603,1517792443,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2C#N)cc1,0.37073474,82,2,35,6,3,4,valid
1319,356993441,*Oc1ccc(C(c2ccc(OC(=O)c3ccc(C(c4ccc(C(*)=O)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.35824759,96,2,32,4,0,2,valid
1645,442093631,*CCCCCCCCCCCC(=O)Oc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(OC(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3)cc2)cc1,0.36467261,92,2,45,6,1,4,valid
2732,745635632,*Nc1ccc2ccccc2c1-c1c(N*)ccc2ccccc12,0.35275725,35,2,20,0,2,0,valid
4608,1243367222,*c1ccc(Oc2ccc(Oc3ccc(P(=O)(c4ccccc4)c4ccc(Oc5ccc(Oc6ccc(-c7nc8ccc(-c9ccc%10nc(*)oc%10c9)cc8o7)cc6)cc5)cc4)cc3)cc2)cc1,0.38892688,117,2,56,7,2,1,valid
452,125969488,*CC(OC(C)=O)C(COC(=O)O*)OC(C)=O,0.3184913,31,2,9,7,0,3,valid
2487,677190542,*c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(N4C(=O)c5ccc(NC(=O)Nc6cccc(NC(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)n6)cc5C4=O)cc3)ccc3ccccc23)cc1,0.35781631,123,2,55,8,7,6,valid
1078,291812607,*CCN(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)c(C)c1,0.35280461,82,2,32,6,6,4,valid
6622,1798783963,*c1ccc2c(c1)C(=O)N(c1ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc1)C2=O,0.37947284,115,2,37,8,2,8,valid
2352,640271931,*c1ccc(Oc2ccc(-c3c(-c4ccccc4)nc4ccc(Oc5ccc6nc(-c7ccccc7)c(*)c(-c7ccccc7)c6c5)cc4c3-c3ccccc3)cc2)cc1,0.39811449,99,2,54,2,2,0,valid
6185,1677073370,*C=CC1CC(*)C([Si](C)(C)C[Si](C)(C)C)C1,0.40768894,38,2,13,0,0,1,valid
5553,1508066220,*CC(*)c1ccc(COCCCC)cc1,0.38801598,22,2,13,1,0,0,valid
749,210731746,*Nc1nc(N)c(N)c(N*)n1,0.31899407,20,2,4,0,6,0,valid
251,72083210,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OC(C)CC)cc1,0.341417,61,2,26,8,1,4,valid
2238,606308469,*CC(*)C(=O)OCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,0.3538219,41,2,20,3,1,1,valid
3393,928940604,*Nc1ccc(N*)c(-c2cccc3ccccc23)c1-c1cccc2ccccc12,0.36200233,46,2,26,0,2,0,valid
5990,1624614703,*c1c(C)cc(C(c2cccnc2)c2cc(C)c(N3C(=O)CC(Nc4ccc(NC5CC(=O)N(*)C5=O)cc4)C3=O)c(C)c2)cc1C,0.38844622,85,2,36,4,5,4,valid
2505,680864768,*Nc1ccc([C@H](CCC)c2ccc(C3(c4ccc([C@@H](CCC)c5ccc(N*)cc5C)cc4)CCC(CC)CC3)cc2)c(C)c1,0.37733794,83,2,42,0,2,0,valid
2974,808582678,*NCC[C@@]12C[C@H]3C[C@@H](C1)C[C@](c1ccc(N*)cc1)(C3)C2,0.33910824,54,2,18,0,2,0,valid
4581,1237680808,*N=P(*)(Oc1ccc(C(C)C)cc1)Oc1ccc(C(C)C)cc1,0.40872556,41,2,18,2,1,1,valid
6524,1775591199,*Oc1ccc(C(=O)c2ccc(C(=O)c3ccc(*)c(C(C)C)c3)cc2)cc1C,0.39987425,51,2,24,3,0,2,valid
6880,1864402555,*Oc1ccc(Oc2ccc(NC(=O)c3ccc(-c4ccc(C(=O)Nc5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1,0.35817189,71,2,34,4,2,2,valid
5660,1534350557,*CCCCCCOc1ccc(-c2cc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(-c6c(-c7ccc(-c8ccccc8)cc7)cc(-c7ccc(O*)cc7)cc6-c6ccc(-c7ccccc7)cc6)cc5)cc4)cc3)c(-c3ccc(-c4ccccc4)cc3)c2)cc1,0.36743587,182,2,98,4,2,2,valid
2435,666199912,*C([2H])([2H])C(*)([2H])C([2H])([2H])[2H],0.3861434,41,2,3,0,0,0,valid
878,243952176,*CCCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O*,0.3240054,52,2,14,4,2,2,valid
2755,749662533,*Nc1ccc(/C(C)=C\C(C)(C)c2ccc(N*)cc2)cc1,0.35473258,39,2,18,0,2,1,valid
4412,1188020715,*CCCCCOC(=O)CCCCCCCCCCN1C(=O)c2ccc(-c3ccc(-c4ccc5c(c4)C(=O)N(CCCCCCCCCCC(=O)OCCCCCN4C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C4=O)C5=O)cc3)cc2C1=O,0.34769791,145,2,70,12,4,10,valid
4394,1182822577,*c1ccc(-c2cc(-c3ccccc3)c3cc(-c4ccc5nc(*)cc(-c6ccccc6)c5c4)ccc3n2)cc1,0.42908191,68,2,36,0,2,0,valid
4800,1297876567,*c1ccc(Oc2ccccc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.36105469,77,2,34,6,2,4,valid
1711,462593659,*CCN(*)CC,0.38450677,9,2,4,0,1,0,valid
5714,1550446062,*CC(*)(C)C(=O)OCC(=O)c1ccccc1,0.34187342,29,2,12,3,0,2,valid
6592,1791486137,*CCCCCCOC(=O)CC(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,0.35211181,56,2,27,7,2,2,valid
3139,851867509,*CC(*)C(=O)Oc1cccc(C)c1,0.35823799,23,2,10,2,0,1,valid
7555,2040930933,*Nc1ccc2ccc3c(N*)c(-c4cccc(C)c4)cc4ccc1c2c43,0.34832984,44,2,23,0,2,0,valid
4824,1302310440,*c1ccc(CCc2ccc(N3C(=O)C(=O)N(c4ccc(CCc5ccccc5N5C(=O)C(=O)N(*)C5=O)cc4)C3=O)cc2)cc1,0.35446793,82,2,34,6,4,6,valid
576,159632571,*Nc1ccc(C2=Cc3ccccc3C3(c4ccccc42)c2cc(C(C)(C)C)ccc2-c2ccc(C(C)(C)C)cc23)cc1,0.38649399,75,1,41,0,1,1,valid
6953,1881349845,*Oc1ccc(C(C)(C)c2ccc(Oc3cncc(*)n3)cc2)cc1,0.35753445,41,2,19,2,2,0,valid
3651,991486562,*CCC(C)C(*)C,0.38748444,12,2,6,0,0,0,valid
4305,1159125442,*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,0.3160919,50,2,9,3,0,1,valid
5437,1476461237,*Oc1ccc(P(=O)(c2ccccc2)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,0.39008003,66,2,33,3,0,1,valid
7766,2093130856,*CCCCCCCCCCNC(=O)CCCCCCCCC(=O)N*,0.36935846,32,2,20,2,2,2,valid
5982,1622288666,*C=CC(C)C(*)C(=O)OCCCN(C)c1ccc(N(C)C)cc1,0.37642636,40,2,18,2,2,2,valid
4177,1131052008,*OC(*)CCCCCC,0.42182416,12,2,7,1,0,0,valid
636,177677392,*CC(CC)(CO*)COC(=O)C(=C)C,0.35959663,25,2,10,3,0,2,valid
403,111108341,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC1=C(*)c2cccc3cccc1c23,0.42229227,90,2,24,7,0,1,valid
5444,1477353024,*N=P(*)(Nc1ccccc1)Nc1ccccc1,0.38717322,27,2,12,0,3,1,valid
3662,992491355,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C)c3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,0.39495463,108,2,37,8,2,5,valid
3409,934350191,*c1cccc(S(=O)(=O)NCCCNS(*)(=O)=O)c1,0.33288923,35,2,9,4,2,4,valid
857,238997456,*OC(=O)Oc1ccc(S(=O)(=O)c2ccc(OC(=O)OC3CC4CC(*)CC(C3)O4)cc2)cc1,0.3395961,62,2,22,9,0,4,valid
6916,1871484696,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5ccccc5)c(-c5cc(*)ccc5C(=O)c5ccccc5)c4)cc3)c3ccccc3-c3ccccc32)cc1,0.39595329,95,2,51,4,0,2,valid
7486,2022505233,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.32766063,42,2,8,2,0,1,valid
6462,1754228548,*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(C=CC2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1,0.37248481,114,2,42,4,5,7,valid
6643,1804819295,*CC(*)(C)C(=O)Oc1ccc(C(=O)Oc2ccccc2)cc1,0.34588936,39,2,17,4,0,2,valid
246,70414190,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OC(C)CC)cc1,0.34508223,62,2,28,7,1,4,valid
7128,1926054747,*CCCN(*)C(=O)c1ccccc1,0.35183326,21,2,10,1,1,1,valid
6908,1870504474,*Nc1ccc(C(C)(C)C(C)(C)c2ccc(N*)cc2)cc1,0.35566412,38,2,18,0,2,0,valid
3224,878851923,*Oc1ccc(Oc2ccc(C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,0.38390226,79,2,38,5,0,3,valid
4795,1295850561,*Nc1ccc(CC(CC(C)(C)c2ccc(N*)cc2)=C(C)C)cc1,0.34957516,42,2,21,0,2,1,valid
3166,860122882,*Nc1ccc([C@@]23C[C@@H]4C[C@@H](C[C@@](N*)(C4)C2)C3)cc1,0.34323604,54,2,16,0,2,0,valid
5243,1422066716,*c1ccc(-c2ccc(N(c3ccc(OC)cc3)c3ccc4ccc(N(*)c5ccc(OC)cc5)cc4c3)cc2)cc1,0.43192443,69,2,36,2,2,0,valid
1689,455687362,*CC(*)C(=O)OCc1ccccc1,0.34659314,21,2,10,2,0,1,valid
2540,689497002,*CC(*)C(=O)OCCCCCOC(=O)c1ccc(OC(=O)c2ccc(C#N)cc2)cc1,0.3457648,52,2,23,6,1,3,valid
817,229505065,*OS(=O)(=O)c1ccc(Oc2ccc(S(=O)(=O)Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,0.36351582,70,2,27,7,0,4,valid
3948,1069141321,*Nc1ccc(C(CC[C@](c2ccccc2)(c2ccc(N*)cc2)c2cccc(N)c2)(c2ccccc2)c2ccc(N)cc2)cc1,0.37535492,77,2,40,0,4,0,valid
55,13364814,*CCCP(C)(=O)CCCNC(=O)CCCCC(=O)N*,0.33815952,32,2,13,3,2,3,valid
6238,1692151346,*CC1CCCC(COC(=O)c2ccc(C(=O)O*)cc2)C1,0.35298607,36,2,16,4,0,2,valid
999,272832139,*CC(*)(C)C(=O)OCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,0.34243851,50,2,25,5,0,2,valid
6962,1883003333,*CC(*)(C)c1ccc(C#N)cc1,0.3935561,22,2,10,0,1,0,valid
5474,1483754768,*Nc1ccc(-c2c(-c3ccc(-c4ccccc4)cc3)cc(-c3ccc(-c4cc(-c5ccc(-c6ccccc6)cc5)c(-c5ccc(NC(=O)c6ccc(C(*)=O)cc6)cc5)c(-c5ccc(-c6ccccc6)cc5)c4)cc3)cc2-c2ccc(-c3ccccc3)cc2)cc1,0.37232804,164,2,86,2,2,2,valid
7191,1942367812,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OC(C)C)cc1,0.35066661,65,2,31,7,1,4,valid
575,159242278,*CCCCCCOc1ccc(C=C2CCC(=Cc3ccc(OCCCCCCOP(=O)(O*)OC)c(OC)c3)C2=O)cc1OC,0.35402154,68,2,34,9,0,4,valid
3380,925500331,*c1ccc(CC(=O)Nc2cccc3c(NC(=O)Cc4ccc(-c5sc(*)c(-c6ccccc6)c5-c5ccccc5)cc4)cccc23)cc1,0.38341143,82,2,42,2,2,2,valid
156,47046176,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)c7)cc6C5=O)cc4)cc3)cc2)cc1,0.36207286,105,2,47,9,2,5,valid
3384,926346453,*C(=O)NCCNC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,0.32267936,47,2,18,4,3,4,valid
3509,959788863,*CC(*)(C)C(=O)OCCCCC1CCCCC1,0.36717544,27,2,14,2,0,1,valid
3816,1035315076,*c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc(-c5ccc6nc(*)cc(-c7ccccc7)c6c5)ccc4n3)cc2)cc1,0.41044986,79,2,42,1,2,0,valid
3944,1068353755,*CCCCCCNC(=O)c1ccc(C(=O)N*)c(Oc2ccc(Br)cc2)c1,0.35980816,45,2,20,3,2,2,valid
518,143899690,*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C)cc1,0.36754794,110,2,36,6,6,6,valid
4882,1322304083,*Nc1ccc(C(c2ccc(N)cc2)c2cccc(N*)c2)cc1,0.35836442,38,2,19,0,3,0,valid
1407,378689716,*c1cc(C(=O)OCCCC)cc(N2C(=O)CC(C3Cc4ccccc4C4C(=O)N(*)C(=O)C43)C2=O)c1,0.36220805,68,2,27,6,2,5,valid
665,184854748,*C1C(=O)N(c2ccccc2C(=O)OC)C(=O)C1*,0.36145459,34,2,12,4,1,3,valid
503,139914608,*Nc1ccc(-c2nc(-c3ccc(N)cc3)nc(-c3ccc(N*)cc3)n2)cc1,0.388028525,50,2,21,0,6,0,valid
6393,1732473081,*CC(CC(*)(C#N)C#N)c1ccc(OC(C)=O)cc1,0.35920992,35,2,14,2,2,1,valid
3623,983408527,*CCCCCCOC(=O)OCCCCCCN1C(=O)c2ccc(-c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3)cc2C1=O,0.34233697,77,2,35,7,2,5,valid
5565,1510154304,*Nc1ccc(C2(c3ccc(N*)cc3)c3ccccc3-c3ccc(C)cc32)cc1,0.37464154,49,2,26,0,2,0,valid
353,99885429,*Oc1ccc(C(=O)Nc2ccc(Br)cc2-c2ccc(NC(=O)c3ccc(*)cc3)cc2)cc1,0.36393423,58,2,26,3,2,2,valid
5535,1502724295,*CCCCCCOC(=O)OCCCCCCCCCCCCOC(=O)OCCCCCCOc1ccc(C(=O)c2ccc(O*)cc2)cc1,0.35846938,67,2,39,9,0,3,valid
4782,1292622955,*Nc1ccc(/C=C/c2ccc(N*)c(C)c2C)cc1,0.35534148,33,2,16,0,2,1,valid
5345,1452416309,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5nc(-c6cccc(-c7nc(*)c(-c8ccccc8)[nH]7)c6)[nH]c5-c5ccccc5)cc4)cc3)cc2)cc1,0.39966133,106,2,49,3,4,1,valid
504,139977598,*Oc1c(C)cc(C2(c3cc(C)c(OC(=O)c4ccc(C(*)=O)cc4)c(C)c3)CCC3CCCCC3C2)cc1C,0.40878882,70,2,34,4,0,2,valid
6431,1744939463,*CCN(Cc1ccccc1)C(=O)S*,0.36007699,22,2,10,1,1,1,valid
1004,273667291,*CC(O)COC(=O)C1CCC(C(=O)OCC(O)COc2ccc(C3(c4ccc(O*)cc4)c4ccccc4-c4ccccc43)cc2)CC1,0.34780473,80,2,39,8,0,2,valid
3123,846390932,*Nc1ccc(/C=C/c2ccccc2/C=C/c2ccc(N*)cc2)cc1,0.35311635,42,2,22,0,2,2,valid
4755,1285571721,*CC1CCCC(CNC(=O)CCCCC(=O)N*)C1,0.33557048,30,2,14,2,2,2,valid
1730,467841477,*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(OCCCCCCOc4ccc(/C=C/c5ccc(F)cc5)cc4)c3)cc1OCCCCCCOc1ccc(/C=C/c3ccc(F)cc3)cc1)C2=O,0.36418165,158,2,71,8,2,6,valid
3492,954090484,*C(C)=C(*)[Si](C)(C)C,0.39006159,21,2,6,0,0,1,valid
7451,2014301760,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,0.33785763,54,2,26,6,2,2,valid
1140,305079648,*Oc1ccc(SC(=O)Oc2ccc(C(C)(C)c3ccc(OC(=O)Sc4ccc(*)cc4)cc3)cc2)cc1,0.34795585,64,2,28,5,0,2,valid
436,120794322,*c1ccc(-c2nc3ccc(-c4ccc5nc(*)c(-c6ccccc6)c(-c6ccccc6)c5c4)cc3c(-c3ccccc3)c2-c2ccccc2)cc1,0.43936443,88,2,48,0,2,0,valid
2636,717633419,*O[Si](C)(C)c1ccc2cc([Si](*)(C)C)ccc2c1,0.41010806,39,2,14,1,0,0,valid
1693,456072913,*c1ccc(Oc2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)cc1,0.37265926,68,2,28,6,2,4,valid
2536,688656899,*SCC(=O)NN=Cc1ccc(OCCCCCCCCCCOc2ccc(C=NNC(=O)CSc3nnc(*)s3)cc2OC)c(OC)c1,0.36310288,71,2,31,6,6,4,valid
7150,1931091921,*Oc1ccc(-c2ccc(Oc3ccc4ccccc4c3-c3c(*)ccc4ccccc34)c3ccccc23)c2ccccc12,0.39374699,68,2,40,2,0,0,valid
7162,1933066795,*c1ccc(C(=O)OCCCCCCCCOc2ccc(C=C3CCCCC(=Cc4ccc(OCCCCCCCCOC(=O)c5ccc(-c6nnc(*)o6)cc5)cc4)C3=O)cc2)cc1,0.36677031,99,2,53,8,2,5,valid
6639,1804622774,*Oc1c(C)cc(C(C)(C)c2cc(C)c(ON3C(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)CCC(C(C)(C)C)CC6)cc5)cc4C3=O)c(C)c2)cc1C,0.38578028,127,2,57,8,2,4,valid
6714,1819602456,*O[Si](C)(C)CCCC(=O)Oc1ccc(C=Nc2ccc(N=Cc3ccc(OC(=O)CCC[Si](*)(C)C)cc3)cc2)cc1,0.38440001,77,2,32,5,2,4,valid
3136,849184713,*Oc1c(Cl)cc(*)cc1Br,0.4236255,19,2,6,1,0,0,valid
2197,595568506,*CCCCCCOC(=O)C(CCCCCCCCCCP(=O)(O)O)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,0.35805437,77,2,37,10,2,3,valid
856,238841218,*Nc1ccc(C2(c3ccc(N*)cc3[C@]34C[C@@H]5C[C@H](C[C@@H](C5)C3)C4)c3ccccc3-c3ccccc32)c([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1,0.3538557,120,2,45,0,2,0,valid
4410,1187202232,*CC(*)(C(=O)OC)c1ccccc1,0.36467404,23,2,10,2,0,1,valid
6964,1883833244,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5cccc(-c6cccc(C(=O)c7ccc(*)cc7)c6)c5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,0.38241447,97,2,51,4,0,2,valid
1483,398123321,*Oc1cccc(Oc2ccc3c(=O)n4c5cc(Oc6ccc7c(c6)nc6c8ccc(*)c9cccc(c(=O)n76)c98)ccc5nc4c4cccc2c34)c1,0.36887196,91,2,42,5,4,2,valid
7012,1894651804,*CC/C=C\C[Si](*)(C)c1ccccc1,0.37572557,27,2,12,0,0,1,valid
6661,1808750963,*N=P(N=P(N=S(*)(=O)NCCCC)(NCCCC)NCCCC)(NCCCC)NCCCC,0.3991644,50,2,20,1,8,4,valid
3684,998478267,*c1ccc2oc(-c3cccc(-c4nc5cc(C(*)(C(F)(F)F)C(F)(F)F)ccc5o4)c3)nc2c1,0.42780861,65,2,23,2,2,0,valid
2179,591078724,*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,0.37935493,66,2,33,4,0,2,valid
6357,1722404544,*SSc1ccc(N=CNc2ccc(*)cc2)cc1,0.41922647,28,2,12,0,2,1,valid
5509,1495657690,*CCCCCCNC(=O)CCCCCC(=O)N*,0.34167967,25,2,13,2,2,2,valid
413,113263690,*Nc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(N*)cc2)cc1,0.36641724,45,2,25,0,2,0,valid
2212,599773122,*C1CC(*)(C#N)C1,0.41545048,15,2,5,0,1,0,valid
1311,354785060,*Nc1ccc(C(C)(C)c2ccc(C(C)(c3ccc(N)cc3)c3ccc(N*)cc3)cc2)cc1,0.36875033,58,2,29,0,3,0,valid
7324,1978316297,*Nc1ccc(-c2cc(N*)cc(-c3cccc(N)c3)c2)cc1,0.34498231,39,2,18,0,3,0,valid
7732,2084095989,*C(=O)Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc8ccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cc8c7)cc5)C6=O)cc4)cc3)cc2)cc1,0.35762799,155,2,64,12,4,8,valid
7844,2112734421,*CC(c1ccccc1)C1C(=O)N(CCCN(CC)c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)c(C)c2)C(=O)C1*,0.37385822,77,2,30,4,5,4,valid
218,63090033,*CC(*)OC(=O)c1ccc(Cl)cc1,0.36499516,24,2,9,2,0,1,valid
5041,1367398148,*CCCOC(=O)O*,0.31917204,12,2,4,3,0,1,valid
7814,2104615575,*Nc1ccc(CC(CC)(CC)c2ccc(N)c(CC(CC)(CC)c3ccc(N*)cc3)c2)cc1,0.35803867,57,2,30,0,3,0,valid
200,59233337,*c1cc(N2C(=O)c3ccc(Oc4cc5ccccc5cc4Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc(C(F)(F)F)c1,0.37041296,82,2,33,6,2,4,valid
2174,590016095,*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C(C)(C)c8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6C5=O)cc4)cc3)cc2)cc1,0.37687293,128,2,58,8,2,4,valid
1255,337489231,*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)cc1C)C2=O,0.40122658,92,2,33,4,2,4,valid
5253,1426385152,*CCCOc1ccc(OCCCc2nnc(-c3ccc(-c4nnc(*)o4)cc3)o2)c(C)c1,0.37021373,53,2,23,4,4,0,valid
6572,1787342270,*Oc1cc(C(=O)c2ccccc2)c(Oc2ccc(*)cc2)cc1C(=O)c1ccccc1,0.37661047,52,2,26,4,0,2,valid
2594,704596053,*CC(C)CO*,0.38408676,9,2,4,1,0,0,valid
6932,1874313702,*CCCC(C)(C)CNC(=O)C(=O)N*,0.3260029,25,2,9,2,2,2,valid
7759,2092024077,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)C(=O)c5ccc(*)cc5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,0.3923538,76,2,39,4,0,2,valid
7186,1941500497,*NC/C=C\C(=C/CC)[C@]1(c2ccc(N*)cc2)c2ccccc2[C@@]2(C)C=CC=C[C@@H]12,0.36729671,66,2,27,0,2,4,valid
6794,1842699132,*Nc1ccc(C(c2ccc(NC(=O)c3ccc4cc(C(*)=O)ccc4c3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,0.36261641,105,2,49,6,2,4,valid
1327,359188290,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(-c7nc(-c8ccc(-c9nc(*)c(-c%10ccccc%10)[nH]9)cc8)[nH]c7-c7ccccc7)cc6)cc5)cc4)cc3)cc2)cc1,0.40281752,136,2,62,5,4,2,valid
4237,1144496929,*CC(C)(CO*)COCCOCCOCCOC,0.36052012,23,2,12,5,0,0,valid
7476,2020818351,*OP(=O)(Oc1ccc(Cl)cc1)Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1,0.36942228,51,2,21,4,0,1,valid
7676,2070820503,*C(=O)c1ccc(Oc2ccc(Oc3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cc4)C5=O)cc3)cc2)cc1,0.37017356,109,2,48,9,2,6,valid
5932,1609366983,*C=CC1CC(*)C2CC=CC12,0.39371357,20,2,10,0,0,2,valid
5616,1523654682,*CC(O)COc1c(C)cc(C(C)(C)c2cc(C)c(OCC(O)COc3c(C)cc(S(=O)(=O)c4cc(C)c(O*)c(C)c4)cc3C)c(C)c2)cc1C,0.36996727,94,2,41,8,0,2,valid
1908,513259550,*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,0.39322876,67,2,33,3,3,0,valid
567,156397667,*c1cc(*)cc(-c2nc3ccccc3o2)c1,0.39004417,28,2,13,1,1,0,valid
